사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021031200100314,2021년 3월 12일 15시,금요일,세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로부근,승용,남,46세,상해없음,승합,남,63세,중상
2021031300100221,2021년 3월 13일 12시,토요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,58세,경상
2021031300100389,2021년 3월 13일 17시,토요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,승용,남,44세,경상
2021031300100424,2021년 3월 13일 18시,토요일,세종특별자치시 연서면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,28세,기타불명,승용,남,28세,경상
2021031400100355,2021년 3월 14일 20시,일요일,세종특별자치시 도담동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,남,23세,경상
2021031500100056,2021년 3월 15일 07시,월요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,남,49세,경상
2021031500100523,2021년 3월 15일 21시,월요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,57세,상해없음,승용,여,57세,경상
2021031700100151,2021년 3월 17일 10시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,59세,상해없음,승용,남,36세,경상
2021031700100441,2021년 3월 17일 18시,수요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,28세,경상
2021031800100075,2021년 3월 18일 07시,목요일,세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,59세,경상
2021031800100213,2021년 3월 18일 12시,목요일,세종특별자치시 연서면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,자전거,남,79세,중상
2021031800100493,2021년 3월 18일 21시,목요일,세종특별자치시 전의면,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,68세,상해없음,승용,여,67세,중상
2021031900100193,2021년 3월 19일 11시,금요일,세종특별자치시 대평동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,42세,중상,승합,남,57세,상해없음
2021031900100477,2021년 3월 19일 18시,금요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,이륜,남,21세,경상
2021032000100177,2021년 3월 20일 12시,토요일,세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,41세,상해없음,승용,여,53세,경상
2021032200100067,2021년 3월 22일 07시,월요일,세종특별자치시 부강면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,55세,경상
2021032300100454,2021년 3월 23일 18시,화요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,여,47세,중상
2021032400100408,2021년 3월 24일 17시,수요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,자전거,여,59세,중상
2021032400100447,2021년 3월 24일 18시,수요일,세종특별자치시 보람동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,남,19세,경상
2021032500100097,2021년 3월 25일 08시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승합,남,67세,상해없음,승용,남,52세,경상
2021032500100098,2021년 3월 25일 08시,목요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,승용,남,47세,중상
2021032500100160,2021년 3월 25일 10시,목요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,화물,남,58세,경상
2021032500100509,2021년 3월 25일 19시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,개인형이동수단(PM),남,38세,경상
2021032500100614,2021년 3월 25일 23시,목요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,승용,남,45세,경상
2021032600100611,2021년 3월 26일 21시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,19세,상해없음,이륜,남,19세,중상
2021032700100249,2021년 3월 27일 13시,토요일,세종특별자치시 연동면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,승용,남,32세,경상
2021032800100078,2021년 3월 28일 06시,일요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,24세,상해없음,승용,남,32세,경상
2021032900100605,2021년 3월 29일 23시,월요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,이륜,남,16세,중상
2021033000100617,2021년 3월 30일 22시,화요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,39세,경상
2021033100100267,2021년 3월 31일 13시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,이륜,남,38세,경상
2021033100100547,2021년 3월 31일 20시,수요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,이륜,남,29세,경상
2021040200100016,2021년 4월 2일 01시,금요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,25세,상해없음,승용,남,54세,중상
2021040200100114,2021년 4월 2일 08시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,화물,남,47세,경상
2021040200100142,2021년 4월 2일 09시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,남,73세,상해없음,보행자,여,72세,중상
2021040400100163,2021년 4월 4일 13시,일요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,이륜,남,35세,경상,이륜,남,25세,경상
2021040500100533,2021년 4월 5일 18시,월요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,32세,중상,승용,남,39세,상해없음
2021040600100068,2021년 4월 6일 07시,화요일,세종특별자치시 반곡동,경상사고,0,0,4,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,68세,경상
2021040600100104,2021년 4월 6일 08시,화요일,세종특별자치시 연기면,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,여,50세,경상
2021040600100285,2021년 4월 6일 14시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,여,65세,경상
2021040600100445,2021년 4월 6일 18시,화요일,세종특별자치시 고운동,중상사고,0,1,0,1,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,17세,부상신고,보행자,남,10세,중상
2021040600100569,2021년 4월 6일 22시,화요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,남,54세,상해없음,보행자,남,40세,중상
2021040600100570,2021년 4월 6일 22시,화요일,세종특별자치시 다정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,남,31세,중상
2021040700100112,2021년 4월 7일 08시,수요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,45세,상해없음,승용,남,24세,경상
2021040700100140,2021년 4월 7일 09시,수요일,세종특별자치시 소정면,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,26세,경상,승용,남,29세,경상
2021040700100141,2021년 4월 7일 09시,수요일,세종특별자치시 전동면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,84세,경상
2021040700100142,2021년 4월 7일 09시,수요일,세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,승용,여,39세,경상
2021040700100354,2021년 4월 7일 15시,수요일,세종특별자치시 금남면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,62세,상해없음,건설기계,남,56세,중상
2021040700100551,2021년 4월 7일 19시,수요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,남,66세,중상
2021040800100290,2021년 4월 8일 13시,목요일,세종특별자치시 연기면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,26세,상해없음,이륜,남,75세,중상
2021040800100361,2021년 4월 8일 15시,목요일,세종특별자치시 전의면,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,56세,중상,승용,여,71세,중상
2021040800100404,2021년 4월 8일 16시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,39세,경상
2021040800100544,2021년 4월 8일 19시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,33세,경상
2021040900100144,2021년 4월 9일 09시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,43세,경상
2021040900100145,2021년 4월 9일 09시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,남,32세,경상
2021040900100220,2021년 4월 9일 11시,금요일,세종특별자치시 가람동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 터널,화물,남,62세,상해없음,승용,여,59세,중상
2021040900100285,2021년 4월 9일 13시,금요일,세종특별자치시 장군면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,보행자,여,79세,중상
2021040900100405,2021년 4월 9일 16시,금요일,세종특별자치시 해밀동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,이륜,남,30세,중상
2021040900100545,2021년 4월 9일 19시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,여,35세,경상
2021041000100109,2021년 4월 10일 09시,토요일,세종특별자치시 다정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,76세,상해없음,승용,남,49세,경상
2021041100100009,2021년 4월 11일 00시,일요일,세종특별자치시 보람동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,36세,경상
